cod_sll2011,cod_region,year,punt_wle_medio_mat5,distretto,dummy_sll_A,dummy_sll_B_turistico,dummy_sll_B_nonturistico,dummy_sll_C,dummy_sll_D,classe_dim_1,classe_dim_2,classe_dim_3,classe_dim_4,classe_dim_5,share_UNIgraduates_3034,share_HSgraduates_2564,share_urb_area,SNAI_56,log_gini_index,punt_perc_medio_ita5,sd_punt_perc_medio_ita5,punt_wle_medio_ita5,sd_punt_wle_medio_ita5,perc_copert_ita5,punt_perc_medio_mat5,sd_punt_perc_medio_mat5,sd_punt_wle_medio_mat5,perc_copert_mat5,redd_pc,quota_redd_pens,quota_redd_dip,tassodidisoccupazione,share_pop_65plus,share_pop_for,avg_price_house,share_mayor_graduate,share_recycling,share_manufacturing,log_pop,log_redd_compl,l1punt_wle_medio_mat5,log_gini_index_chg,punt_perc_medio_ita5_chg,sd_punt_perc_medio_ita5_chg,punt_wle_medio_ita5_chg,sd_punt_wle_medio_ita5_chg,perc_copert_ita5_chg,punt_perc_medio_mat5_chg,sd_punt_perc_medio_mat5_chg,sd_punt_wle_medio_mat5_chg,perc_copert_mat5_chg,redd_pc_chg,quota_redd_pens_chg,quota_redd_dip_chg,tassodidisoccupazione_chg,share_pop_65plus_chg,share_pop_for_chg,avg_price_house_chg,share_mayor_graduate_chg,share_recycling_chg,share_manufacturing_chg,log_pop_chg,log_redd_compl_chg,l2log_gini_index_chg,l2punt_perc_medio_ita5_chg,l2sd_punt_perc_medio_ita5_chg,l2punt_wle_medio_ita5_chg,l2sd_punt_wle_medio_ita5_chg,l2perc_copert_ita5_chg,l2punt_perc_medio_mat5_chg,l2sd_punt_perc_medio_mat5_chg,l2sd_punt_wle_medio_mat5_chg,l2perc_copert_mat5_chg,l2redd_pc_chg,l2quota_redd_pens_chg,l2quota_redd_dip_chg,l2tassodidisoccupazione_chg,l2share_pop_65plus_chg,l2share_pop_for_chg,l2avg_price_house_chg,l2share_mayor_graduate_chg,l2share_recycling_chg,l2share_manufacturing_chg,l2log_pop_chg,l2log_redd_compl_chg,l3log_gini_index_chg,l3punt_perc_medio_ita5_chg,l3sd_punt_perc_medio_ita5_chg,l3punt_wle_medio_ita5_chg,l3sd_punt_wle_medio_ita5_chg,l3perc_copert_ita5_chg,l3punt_perc_medio_mat5_chg,l3sd_punt_perc_medio_mat5_chg,l3sd_punt_wle_medio_mat5_chg,l3perc_copert_mat5_chg,l3redd_pc_chg,l3quota_redd_pens_chg,l3quota_redd_dip_chg,l3tassodidisoccupazione_chg,l3share_pop_65plus_chg,l3share_pop_for_chg,l3avg_price_house_chg,l3share_mayor_graduate_chg,l3share_recycling_chg,l3share_manufacturing_chg,l3log_pop_chg,l3log_redd_compl_chg,l1punt_wle_medio_mat5_chg,l2punt_wle_medio_mat5_chg,l3punt_wle_medio_mat5_chg,l2log_gini_index,l2punt_perc_medio_ita5,l2sd_punt_perc_medio_ita5,l2punt_wle_medio_ita5,l2sd_punt_wle_medio_ita5,l2perc_copert_ita5,l2punt_perc_medio_mat5,l2sd_punt_perc_medio_mat5,l2sd_punt_wle_medio_mat5,l2perc_copert_mat5,l2redd_pc,l2quota_redd_pens,l2quota_redd_dip,l2tassodidisoccupazione,l2share_pop_65plus,l2share_pop_for,l2avg_price_house,l2share_mayor_graduate,l2share_recycling,l2share_manufacturing,l2log_pop,l2log_redd_compl,l3log_gini_index,l3punt_perc_medio_ita5,l3sd_punt_perc_medio_ita5,l3punt_wle_medio_ita5,l3sd_punt_wle_medio_ita5,l3perc_copert_ita5,l3punt_perc_medio_mat5,l3sd_punt_perc_medio_mat5,l3sd_punt_wle_medio_mat5,l3perc_copert_mat5,l3redd_pc,l3quota_redd_pens,l3quota_redd_dip,l3tassodidisoccupazione,l3share_pop_65plus,l3share_pop_for,l3avg_price_house,l3share_mayor_graduate,l3share_recycling,l3share_manufacturing,l3log_pop,l3log_redd_compl,l2punt_wle_medio_mat5,l3punt_wle_medio_mat5
104,1,2019,.2023655,1,0,0,0,0,1,0,0,1,0,0,18.59604166666666,52.29795918367348,.087748319,.18367347,-1.0049474,64.16829279522676,18.72809197282151,.52775145,38.98392111976426,93.69369369369369,56.12190905042461,21.01174152884267,37.04500688265229,93.43629343629344,22116.025,.33155373,.51152527,10.21,.25336051,.082622729,731.81482,.32653061,.55419445,.39186779,11.388552,21.053152,.84494942,.0021696091,4.614747,.95860797,-.097015977,2.7144666,3.8977754,-3.1370702,1.0921071,-4.3778281,2.8240485,578.83203,-.0040921271,-.0035609007,-.97899997,.002692759,.00067842752,-7.557373,0,.028138876,.0054481626,-.0048131943,.030584335,.017205954,-6.9152036,1.1831367,-.014234781,.62993729,-1.8934549,.39046523,.60133749,1.5037136,-1.0771284,166.09961,-.00069132447,.0099386573,-.38800001,.0034159273,.00043283403,-23.786133,.020408154,-.023807883,-.012030274,-.007768631,.0086841583,-.00058734417,7.7971563,-.72877783,.27202427,-4.6074767,-.5044356,1.2783462,-.47736463,.60926133,-.5462358,186.82813,.00058096647,-.000243783,-1.283,.002748847,.0010931343,-16.766663,.020408154,.041382372,.0028147995,-.0019102097,.0049209595,.14401615,-.28890502,.78821695,-1.024323,66.46875,16.586348,.6390022,35.639519,91.689377,58.868515,19.318296,39.919121,91.689377,21371.094,.33633718,.50514752,11.577,.24725182,.081511468,763.15833,.30612245,.54986346,.3984499,11.401134,21.013884,-1.0237356,58.671593,17.315125,.36697793,40.246994,92.19381,57.590168,19.795662,39.30986,92.235611,21184.266,.33575621,.5053913,12.86,.24450298,.080418333,779.92499,.2857143,.50848109,.3956351,11.403044,21.008963,.70093328,.9898383
104,1,2020,.22608395,1,0,0,0,0,1,0,0,1,0,0,18.59604166666666,52.29795918367348,.087748319,.18367347,-1.006202,64.76300376423438,18.87754674864394,.78400624,35.9729448204091,91.47496617050066,59.77178781111612,18.62981500654705,35.7338731136842,92.01623815967524,22177.488,.33874881,.51620424,9.724,.25707144,.083144993,755.06531,.34693879,.53326821,.39518636,11.380605,21.052359,.2023655,-.0012545586,.59471095,.14945477,.25625479,-3.0109763,-2.2187276,3.6498787,-2.3819265,-1.3111337,-1.4200553,61.462891,.0071950853,.0046789646,-.486,.0037109256,.00052226335,23.250488,.020408183,-.020926237,.003318578,-.0079469681,-.00079345703,.0021696091,4.614747,.95860797,-.097015977,2.7144666,3.8977754,-3.1370702,1.0921071,-4.3778281,2.8240485,578.83203,-.0040921271,-.0035609007,-.97899997,.002692759,.00067842752,-7.557373,0,.028138876,.0054481626,-.0048131943,.030584335,.017205954,-6.9152036,1.1831367,-.014234781,.62993729,-1.8934549,.39046523,.60133749,1.5037136,-1.0771284,166.09961,-.00069132447,.0099386573,-.38800001,.0034159273,.00043283403,-23.786133,.020408154,-.023807883,-.012030274,-.007768631,.0086841583,-.64258391,.14401615,-.28890502,-1.007117,59.553547,17.769484,.62476742,36.269455,89.795921,59.25898,19.919634,41.422836,90.612244,21537.193,.33564585,.51508617,11.189,.25066775,.081944302,739.37219,.32653061,.52605557,.38641962,11.393365,21.022568,-1.024323,66.46875,16.586348,.6390022,35.639519,91.689377,58.868515,19.318296,39.919121,91.689377,21371.094,.33633718,.50514752,11.577,.24725182,.081511468,763.15833,.30612245,.54986346,.3984499,11.401134,21.013884,.84494942,.70093328
105,1,2017,-.99705428,0,0,1,0,0,0,0,1,0,0,0,18.82052631578947,60.70649999999999,.042982038,.30000001,-.96030307,58.55758898451122,18.86711437251715,-1.0759752,39.18116432540655,90.55793991416309,46.86056314992414,18.79364824882789,38.57455226037556,92.27467811158799,21559.855,.32014418,.46671951,8.803000000000001,.25211528,.080037147,1411.474,.34999999,.49998271,.054349422,10.277599,19.932863,-1.1791222,.00010079145,3.935991,1.030529,-.58903629,-2.4834883,2.0473015,-4.7698154,-.061595213,2.8490882,.78531641,191.23047,.00045159459,-.00027808547,-.86699998,.0013125241,-.001127027,-64.755127,0,.053233504,.0033158585,-.0068559647,.0010032654,-.0013309717,-5.7559543,2.4692903,-.30269244,7.4622478,1.362044,-11.757549,2.2035613,-2.5809672,5.5455866,291.26172,-.00043827295,.0027087331,-1.131,.0045457333,-.0045346245,-84.385498,0,.019686997,-.00050542876,-.008436203,.0094432831,.0068264604,-13.559216,-.10542554,-.15773427,-2.6802521,-4.2492552,10.457162,-.56054091,.75702012,-6.5293431,289.0332,.0034653842,-.0029898584,.796,.0063831955,-.0010155216,-37.936768,.049999982,-.16682303,-.0062514581,-.0093383789,.0013961792,-.43162501,-.55837524,.69459486,-.95907289,60.377552,15.367295,-.18424645,34.202404,87.148598,63.387928,16.651682,38.306431,85.943771,21077.363,.32013085,.46428886,10.801,.24625702,.085698798,1560.6146,.34999999,.42706221,.051538993,10.292892,19.922417,-.96589935,73.936768,15.472721,-.026512178,36.882656,91.39785,52.930767,17.212223,37.549412,92.473122,20788.33,.31666547,.46727872,10.005,.23987383,.08671432,1598.5514,.30000001,.59388524,.057790451,10.30223,19.921021,-.7474972,-.18912196
105,1,2018,-1.3175837,0,0,1,0,0,0,0,1,0,0,0,18.82052631578947,60.70649999999999,.042982038,.30000001,-.94321543,52.89973166807987,19.06026611163487,-.55644011,37.00492348310634,95.90163934426229,49.23249634672565,18.89589436577906,37.32023225321009,93.44262295081968,21577.434,.32270053,.47668827,8.57,.25499704,.078913637,1375.5313,.34999999,.50301534,.050655887,10.270454,19.934439,-.99705428,.017087638,-5.6578574,.19315174,.51953506,-2.1762409,5.3436995,2.3719332,.10224612,-1.25432,1.1679448,17.578125,.0025563538,.0099687576,-.233,.0028817654,-.0011235103,-35.942749,0,.0030326247,-.0036935359,-.007144928,.00157547,.00010079145,3.935991,1.030529,-.58903629,-2.4834883,2.0473015,-4.7698154,-.061595213,2.8490882,.78531641,191.23047,.00045159459,-.00027808547,-.86699998,.0013125241,-.001127027,-64.755127,0,.053233504,.0033158585,-.0068559647,.0010032654,-.0013309717,-5.7559543,2.4692903,-.30269244,7.4622478,1.362044,-11.757549,2.2035613,-2.5809672,5.5455866,291.26172,-.00043827295,.0027087331,-1.131,.0045457333,-.0045346245,-84.385498,0,.019686997,-.00050542876,-.008436203,.0094432831,.18206793,-.43162501,-.55837524,-.96040386,54.621597,17.836586,-.48693889,41.664654,88.510635,51.630379,18.855244,35.725464,91.489365,21368.625,.31969258,.46699759,9.6700001,.25080276,.081164174,1476.2291,.34999999,.44674921,.051033564,10.284455,19.93186,-.95907289,60.377552,15.367295,-.18424645,34.202404,87.148598,63.387928,16.651682,38.306431,85.943771,21077.363,.32013085,.46428886,10.801,.24625702,.085698798,1560.6146,.34999999,.42706221,.051538993,10.292892,19.922417,-1.1791222,-.7474972
105,1,2019,-.62114477,0,0,1,0,0,0,0,1,0,0,0,18.82052631578947,60.70649999999999,.042982038,.30000001,-.94102514,55.23122428350822,19.4583417862439,-1.4969566,39.44496678872272,95.51569506726457,42.8163712424738,21.1577904590604,38.55937068605897,91.22807017543859,22033.594,.31967473,.47009686,7.732,.25877285,.079841569,1352.3854,.34999999,.53186464,.053202823,10.267506,19.969786,-1.3175837,.0021902919,2.3314927,.39807567,-.94051647,2.4400432,-.38594428,-6.4161253,2.2618961,1.2391385,-2.2145529,456.16016,-.0030258,-.0065914094,-.838,.0037758052,.00092793256,-23.145874,0,.028849304,.0025469363,-.002948761,.035346985,.017087638,-5.6578574,.19315174,.51953506,-2.1762409,5.3436995,2.3719332,.10224612,-1.25432,1.1679448,17.578125,.0025563538,.0099687576,-.233,.0028817654,-.0011235103,-35.942749,0,.0030326247,-.0036935359,-.007144928,.00157547,.00010079145,3.935991,1.030529,-.58903629,-2.4834883,2.0473015,-4.7698154,-.061595213,2.8490882,.78531641,191.23047,.00045159459,-.00027808547,-.86699998,.0013125241,-.001127027,-64.755127,0,.053233504,.0033158585,-.0068559647,.0010032654,-.3205294,.18206793,-.43162501,-.96030307,58.55759,18.867115,-1.0759752,39.181164,90.557938,46.860561,18.793648,38.574551,92.274681,21559.855,.32014418,.46671951,8.8030005,.25211528,.080037147,1411.474,.34999999,.49998271,.054349422,10.277599,19.932863,-.96040386,54.621597,17.836586,-.48693889,41.664654,88.510635,51.630379,18.855244,35.725464,91.489365,21368.625,.31969258,.46699759,9.6700001,.25080276,.081164174,1476.2291,.34999999,.44674921,.051033564,10.284455,19.93186,-.99705428,-1.1791222
105,1,2020,-.35452911,0,0,1,0,0,0,0,1,0,0,0,18.82052631578947,60.70649999999999,.042982038,.30000001,-.93631476,62.77977225411973,21.50196149614132,.43624708,41.85722567202398,94.11764705882352,55.33135907667921,19.77794658516873,37.55146122992767,94.9579831932773,22214.844,.3272211,.47557727,7.179,.26346317,.078669854,1438.8761,.34999999,.55040056,.053242531,10.255833,19.970932,-.62114477,.0047103763,7.5485477,2.0436196,1.9332037,2.4122589,-1.398048,12.514988,-1.3798438,-1.0079094,3.729913,181.25,.0075463653,.0054804087,-.55299997,.0046903193,-.0011717156,86.490723,0,.018535912,.000039707869,-.011672974,.0011463165,.0021902919,2.3314927,.39807567,-.94051647,2.4400432,-.38594428,-6.4161253,2.2618961,1.2391385,-2.2145529,456.16016,-.0030258,-.0065914094,-.838,.0037758052,.00092793256,-23.145874,0,.028849304,.0025469363,-.002948761,.035346985,.017087638,-5.6578574,.19315174,.51953506,-2.1762409,5.3436995,2.3719332,.10224612,-1.25432,1.1679448,17.578125,.0025563538,.0099687576,-.233,.0028817654,-.0011235103,-35.942749,0,.0030326247,-.0036935359,-.007144928,.00157547,.69643891,-.3205294,.18206793,-.94321543,52.899731,19.060266,-.55644011,37.004925,95.901642,49.232498,18.895895,37.320232,93.442619,21577.434,.32270053,.47668827,8.5699997,.25499704,.078913637,1375.5313,.34999999,.50301534,.050655887,10.270454,19.934439,-.96030307,58.55759,18.867115,-1.0759752,39.181164,90.557938,46.860561,18.793648,38.574551,92.274681,21559.855,.32014418,.46671951,8.8030005,.25211528,.080037147,1411.474,.34999999,.49998271,.054349422,10.277599,19.932863,-1.3175837,-.99705428
106,1,2017,.39071944,0,0,0,0,0,1,0,0,0,0,1,24.24821428571429,57.71758928571432,.17089799,.088495575,-.89437658,65.58711528861116,16.89977576968563,.42373434,36.56067539466506,89.61879965284731,54.96307247438085,18.80245172990783,38.54748903771255,89.4264637469263,24074.311,.31144524,.5035454,10.54,.24752352,.099848151,1099.994,.45045045,.50408351,.22735499,14.375394,24.108576,.24074169,.0014207959,6.5110765,.031269774,-.12701371,-2.5731859,2.0977912,-1.2199109,-.67144424,-1.1014034,.077117041,285.31641,-.001514554,-.00072664022,-1.012,.0024405122,-.002600424,-29.981323,.0049959123,.0091510415,-.0068223476,-.0029230118,.010427475,.010194421,-4.7689385,.67409444,-.040059507,1.0466957,2.123781,-8.7718782,3.2846825,-.010218102,3.7802141,501.39063,-.0038765967,.0066084564,-1.2,.0024841279,.00086774677,-79.331055,-.014004916,.0093668401,-.0011908412,-.0027017593,.021821976,.0084024668,-12.631489,1.8611174,.010455668,.3783944,-2.1363647,6.8575397,-1.9759904,.27448708,-1.6197939,443.48828,.0009136796,-.0071724951,.73100001,.0043642819,-.001514256,-43.92688,.063063055,-.088359863,-.0007006079,-.0041370392,.015420914,.27707419,-.23817804,-.19018674,-.90599179,63.844978,16.194412,.59080756,38.087166,85.397224,64.954865,16.189213,39.659111,85.56913,23287.604,.31683639,.49766359,12.752,.24259888,.10158083,1209.3064,.45945945,.48556563,.23536818,14.381019,24.076326,-.91439426,76.476463,14.333294,.58035189,37.708771,87.533592,58.097321,18.165203,39.384624,87.188927,22844.115,.31592271,.50483608,12.021,.23823459,.10309508,1253.2333,.3963964,.5739255,.23606879,14.385156,24.060905,-.036332514,.20184553
106,1,2018,.47417051,0,0,0,0,0,1,0,0,0,0,1,24.24821428571429,57.71758928571432,.17089799,.088495575,-.88577652,59.549050336779,18.45327357868551,.70859879,37.91585544681207,89.6976184104897,57.47224828001598,18.87655738655224,37.81288092169903,89.25765907305578,24158.787,.31101352,.51187456,10.269,.25017157,.098594546,1080.6555,.46846846,.52772069,.22365373,14.369358,24.115545,.39071944,.0086000562,-6.038065,1.5534978,.28486446,1.35518,.078818761,2.5091758,.074105658,-.73460811,-.16880468,84.476563,-.00043171644,.0083291531,-.271,.0026480556,-.0012536049,-19.338501,.018018007,.023637176,-.0037012547,-.0060358047,.0069694519,.0014207959,6.5110765,.031269774,-.12701371,-2.5731859,2.0977912,-1.2199109,-.67144424,-1.1014034,.077117041,285.31641,-.001514554,-.00072664022,-1.012,.0024405122,-.002600424,-29.981323,.0049959123,.0091510415,-.0068223476,-.0029230118,.010427475,.010194421,-4.7689385,.67409444,-.040059507,1.0466957,2.123781,-8.7718782,3.2846825,-.010218102,3.7802141,501.39063,-.0038765967,.0066084564,-1.2,.0024841279,.00086774677,-79.331055,-.014004916,.0093668401,-.0011908412,-.0027017593,.021821976,.14997776,.27707419,-.23817804,-.89579737,59.076038,16.868505,.55074805,39.133862,87.521011,56.182983,19.473896,39.648891,89.34935,23788.994,.31295979,.50427204,11.552,.245083,.10244858,1129.9753,.44545454,.49493247,.23417734,14.378317,24.098148,-.90599179,63.844978,16.194412,.59080756,38.087166,85.397224,64.954865,16.189213,39.659111,85.56913,23287.604,.31683639,.49766359,12.752,.24259888,.10158083,1209.3064,.45945945,.48556563,.23536818,14.381019,24.076326,.24074169,-.036332514
106,1,2019,.34652248,0,0,0,0,0,1,0,0,0,0,1,24.24821428571429,57.71758928571432,.17089799,.088495575,-.88164437,63.84022505929167,18.30171750713946,.43022662,36.3884002706919,90.77125041023957,53.3430779434065,20.87896622684706,37.28647762886627,89.85255854293148,24642.279,.30705929,.5112831,9.278,.25247163,.099850133,1079.9182,.48672566,.54645067,.22116399,14.36412,24.142967,.47417051,.0041321516,4.2911749,-.15155607,-.27837217,-1.5274552,1.073632,-4.1291704,2.0024087,-.52640331,.59489948,483.49219,-.0039542317,-.00059145689,-.991,.0023000538,.0012555867,-.73730469,.018257201,.018729985,-.0024897456,-.005238533,.027421951,.0086000562,-6.038065,1.5534978,.28486446,1.35518,.078818761,2.5091758,.074105658,-.73460811,-.16880468,84.476563,-.00043171644,.0083291531,-.271,.0026480556,-.0012536049,-19.338501,.018018007,.023637176,-.0037012547,-.0060358047,.0069694519,.0014207959,6.5110765,.031269774,-.12701371,-2.5731859,2.0977912,-1.2199109,-.67144424,-1.1014034,.077117041,285.31641,-.001514554,-.00072664022,-1.012,.0024405122,-.002600424,-29.981323,.0049959123,.0091510415,-.0068223476,-.0029230118,.010427475,.083451062,.14997776,.27707419,-.89437658,65.587112,16.899776,.42373434,36.560677,89.618797,54.963074,18.802452,38.547489,89.42646,24074.311,.31144524,.5035454,10.54,.24752352,.099848151,1099.994,.45045045,.50408351,.22735499,14.375394,24.108576,-.89579737,59.076038,16.868505,.55074805,39.133862,87.521011,56.182983,19.473896,39.648891,89.34935,23788.994,.31295979,.50427204,11.552,.245083,.10244858,1129.9753,.44545454,.49493247,.23417734,14.378317,24.098148,.39071944,.24074169
106,1,2020,-.14046808,0,0,0,0,0,1,0,0,0,0,1,24.24821428571429,57.71758928571432,.17089799,.088495575,-.87954879,64.79891406943102,20.24598084028475,.83918256,39.39190091090646,90.11237406354947,60.49451234832396,19.12848139063276,37.41278360980057,90.69243156199678,24747.877,.31247014,.52090496,8.646000000000001,.25520077,.1002851,1080.8293,.44545454,.55685163,.21704042,14.360952,24.143602,.34652248,.0020955801,.95868903,1.9442633,.40895593,3.0035007,-.65887636,7.1514344,-1.7504848,.12630598,.83987302,105.59766,.00541085,.0096218586,-.63200003,.0027291477,.0004349649,.91113281,-.04127112,.010400951,-.0041235685,-.0031671524,.00063514709,.0041321516,4.2911749,-.15155607,-.27837217,-1.5274552,1.073632,-4.1291704,2.0024087,-.52640331,.59489948,483.49219,-.0039542317,-.00059145689,-.991,.0023000538,.0012555867,-.73730469,.018257201,.018729985,-.0024897456,-.005238533,.027421951,.0086000562,-6.038065,1.5534978,.28486446,1.35518,.078818761,2.5091758,.074105658,-.73460811,-.16880468,84.476563,-.00043171644,.0083291531,-.271,.0026480556,-.0012536049,-19.338501,.018018007,.023637176,-.0037012547,-.0060358047,.0069694519,-.12764803,.083451062,.14997776,-.88577652,59.549049,18.453274,.70859879,37.915855,89.697617,57.472248,18.876558,37.812881,89.25766,24158.787,.31101352,.51187456,10.269,.25017157,.098594546,1080.6555,.46846846,.52772069,.22365373,14.369358,24.115545,-.89437658,65.587112,16.899776,.42373434,36.560677,89.618797,54.963074,18.802452,38.547489,89.42646,24074.311,.31144524,.5035454,10.54,.24752352,.099848151,1099.994,.45045045,.50408351,.22735499,14.375394,24.108576,.47417051,.39071944
107,1,2017,.52631128,0,0,0,0,1,0,0,0,1,0,0,23.94684782608695,50.17750000000001,.047464546,.43478259,-1.0216805,63.48670116493089,17.19343165213207,.026986053,36.60575913757319,92.53472222222221,53.29822918754158,18.41456173939794,36.72268776644886,92.52173913043478,21494.346,.34156376,.48423386,7.733,.27616122,.061715029,975.1449,.35555556,.62297255,.44855621,11.210306,20.902723,-.021468889,-.0048002005,5.7109408,1.9372877,-.21204935,3.0455258,1.3782597,-1.6988599,-.89892226,-.86784399,1.3652766,189.24023,.00047025084,.0037020743,-1.031,.0036255419,-.00090830773,-4.8913574,.066666663,.02746594,-.00086131692,-.0081539154,.0025043488,.0063172579,-6.8956909,.10711925,-.52498305,-2.8873749,5.0668182,-9.8874063,1.9004343,-7.384131,5.0883512,440.90625,-.0024166703,.0025328994,-1.272,.0046607256,-.0015097409,-16.508118,.028019339,-.00070863962,.0054683983,-.0094861984,.014417648,-.010489345,-11.112584,.9328953,.44668618,-1.9705917,-.57702214,5.7900891,-.77703851,5.0032477,-2.5033171,285.66016,.0024678111,-.0063611269,.38999999,.0044580698,-.0022521466,31.144104,-.043478251,-.055443883,.016445965,-.0079069138,.000047683716,.12330416,-.17213728,-.5007441,-1.0231975,64.671448,15.149025,.76401842,36.447609,86.089645,64.884499,17.41305,44.974663,86.068115,20864.199,.34351018,.47799888,10.036,.26787496,.064133078,996.54437,.26086956,.59621525,.44394913,11.227946,20.885801,-1.0127082,75.784035,14.216129,.31733224,38.418201,86.666664,59.094406,18.190088,39.971416,88.571426,20578.539,.34104237,.48436001,9.6459999,.26341689,.066385224,965.40027,.30434781,.65165913,.42750317,11.235853,20.885754,-.14477305,.027364226
107,1,2018,-.012535577,0,0,0,0,1,0,0,0,1,0,0,23.94684782608695,50.17750000000001,.047464546,.43478259,-1.0061337,58.72507734960043,18.2044126272838,.57884693,36.03872585298735,88.30508474576271,58.57542571953396,17.77921851637447,36.34476213924177,85.8603066439523,21557.326,.34489217,.4929215,7.369,.28049913,.061871998,972.14221,.37777779,.63285762,.4405041,11.201606,20.903671,.52631128,.015546799,-4.7616239,1.010981,.55186087,-.56703329,-4.2296376,5.2771964,-.63534319,-.37792563,-6.6614323,62.980469,.0033284128,.0086876452,-.36399999,.0043379068,.00015696883,-3.0026855,.022222221,.0098850727,-.0080521107,-.0087003708,.00094795227,-.0048002005,5.7109408,1.9372877,-.21204935,3.0455258,1.3782597,-1.6988599,-.89892226,-.86784399,1.3652766,189.24023,.00047025084,.0037020743,-1.031,.0036255419,-.00090830773,-4.8913574,.066666663,.02746594,-.00086131692,-.0081539154,.0025043488,.0063172579,-6.8956909,.10711925,-.52498305,-2.8873749,5.0668182,-9.8874063,1.9004343,-7.384131,5.0883512,440.90625,-.0024166703,.0025328994,-1.272,.0046607256,-.0015097409,-16.508118,.028019339,-.00070863962,.0054683983,-.0094861984,.014417648,.54778016,.12330416,-.17213728,-1.0168803,57.775761,15.256144,.2390354,33.560234,91.156464,54.997089,19.313484,37.59053,91.156464,21305.105,.34109351,.48053178,8.7639999,.27253568,.062623337,980.03625,.2888889,.59550661,.44941753,11.21846,20.900219,-1.0231975,64.671448,15.149025,.76401842,36.447609,86.089645,64.884499,17.41305,44.974663,86.068115,20864.199,.34351018,.47799888,10.036,.26787496,.064133078,996.54437,.26086956,.59621525,.44394913,11.227946,20.885801,-.021468889,-.14477305
107,1,2019,.41779804,0,0,0,0,1,0,0,0,1,0,0,23.94684782608695,50.17750000000001,.047464546,.43478259,-1.005586,61.89792204811907,18.75565583346236,-.009341293,37.77999113037555,91.7948717948718,51.08222313199541,20.62154150522898,36.5357885309006,91.96581196581197,22050.051,.3423219,.49036631,6.487,.28333792,.062816978,958.93115,.37777779,.63881725,.4394277,11.192169,20.929165,-.012535577,.00054764748,3.1728446,.55124319,-.58818823,1.7412653,3.4897871,-7.4932027,2.8423231,.19102639,6.1055055,492.72461,-.0025702715,-.0025551915,-.88200003,.0028387904,.00094497949,-13.21106,0,.00595963,-.0010764003,-.0094366074,.025493622,.015546799,-4.7616239,1.010981,.55186087,-.56703329,-4.2296376,5.2771964,-.63534319,-.37792563,-6.6614323,62.980469,.0033284128,.0086876452,-.36399999,.0043379068,.00015696883,-3.0026855,.022222221,.0098850727,-.0080521107,-.0087003708,.00094795227,-.0048002005,5.7109408,1.9372877,-.21204935,3.0455258,1.3782597,-1.6988599,-.89892226,-.86784399,1.3652766,189.24023,.00047025084,.0037020743,-1.031,.0036255419,-.00090830773,-4.8913574,.066666663,.02746594,-.00086131692,-.0081539154,.0025043488,-.53884685,.54778016,.12330416,-1.0216805,63.486702,17.193432,.026986053,36.605759,92.534721,53.298229,18.414562,36.722687,92.521736,21494.346,.34156376,.48423386,7.7329998,.27616122,.061715029,975.1449,.35555556,.62297255,.44855621,11.210306,20.902723,-1.0168803,57.775761,15.256144,.2390354,33.560234,91.156464,54.997089,19.313484,37.59053,91.156464,21305.105,.34109351,.48053178,8.7639999,.27253568,.062623337,980.03625,.2888889,.59550661,.44941753,11.21846,20.900219,.52631128,-.021468889
